block,n,f,b,g,d
1.3025854E7,327.0,101.43604618403137,73.29409842327688,0.36,0.04408320546959097
1.3025855E7,294.0,98.06614055565743,71.63657551861948,0.23,0.04187904519611142
1.3025856E7,312.0,94.692990817953,70.26854296758893,0.26,0.039785092936305846
1.3025857E7,277.0,97.50025610249665,69.36555108206295,0.33,0.037795838289490555
1.3025858E7,275.0,104.69568097221813,69.06667395878522,0.44,0.03590604637501602
1.3025859E7,305.0,99.24187513170914,68.2656626417885,0.33,0.03411074405626522
1.302586E7,289.0,101.43481725724027,67.64625702449786,0.36,0.03240520685345196
1.3025861E7,298.0,101.88347616883287,66.9798613751687,0.34,0.03078494651077936
1.3025862E7,296.0,97.51634712242011,66.19631222426978,0.3,0.029245699185240392
1.3025863E7,313.0,91.29376318604733,65.68134754669722,0.36,0.02778341422597837
